customer_id,cust_id,customer_name,segment,region,status,created_at,channel,risk_score,revenue_tier,contact_email,contact_phone
C0000225,CUST-000225,customer_000225,B2C,NORTH,active,8/19/2023,partner,0.3089,standard,customer_000225@example.test,33257532603
C0000226,CUST-000226,customer_000226,ENTERPRISE,SOUTH,active,4/22/2025,retail_store,0.0565,high,customer_000226@example.test,33064890901
C0000227,CUST-000227,customer_000227,B2C,METRO,active,6/28/2024,partner,0.4698,standard,customer_000227@example.test,33304618499
C0000228,CUST-000228,customer_000228,B2C,NORTH,active,6/19/2025,online,0.4677,standard,customer_000228@example.test,33173934835
C0000229,CUST-000229,customer_000229,B2C,NORTH,active,3/2/2023,partner,0.3421,standard,customer_000229@example.test,33197218114
C0000230,CUST-000230,customer_000230,B2C,EAST,active,4/13/2022,online,0.3642,standard,customer_000230@example.test,33045561100
C0000231,CUST-000231,customer_000231,B2C,SOUTH,active,6/15/2024,call_center,0.4202,standard,customer_000231@example.test,33216674676
C0000232,CUST-000232,customer_000232,SME,NORTH,active,5/1/2022,retail_store,0.2828,high,customer_000232@example.test,33797296590
C0000233,CUST-000233,customer_000233,SME,METRO,suspended,9/16/2024,partner,0.5218,high,customer_000233@example.test,33508993588
C0000234,CUST-000234,customer_000234,B2C,WEST,active,5/25/2023,partner,0.4975,standard,customer_000234@example.test,33628900287
C0000235,CUST-000235,customer_000235,SME,NORTH,active,10/19/2023,retail_store,0.2636,standard,customer_000235@example.test,33663177971
C0000236,CUST-000236,customer_000236,B2C,NORTH,suspended,7/30/2022,partner,0.5052,standard,customer_000236@example.test,33880199488
C0000237,CUST-000237,customer_000237,B2C,EAST,active,4/22/2022,retail_store,0.4604,standard,customer_000237@example.test,33975711305
C0000238,CUST-000238,customer_000238,B2C,EAST,active,2/5/2024,online,0.1861,standard,customer_000238@example.test,33272614933
C0000239,CUST-000239,customer_000239,SME,SOUTH,active,1/26/2023,call_center,0.5274,standard,customer_000239@example.test,33917798270
C0000240,CUST-000240,customer_000240,B2C,WEST,active,9/16/2024,retail_store,0.4926,standard,customer_000240@example.test,33221699586
C0000241,CUST-000241,customer_000241,B2C,METRO,active,7/15/2023,partner,0.9188,standard,customer_000241@example.test,33226984858
C0000242,CUST-000242,customer_000242,B2C,CENTER,active,11/7/2025,call_center,0.2176,standard,customer_000242@example.test,33228851587
C0000243,CUST-000243,customer_000243,ENTERPRISE,METRO,active,12/29/2024,call_center,0.5155,high,customer_000243@example.test,33620034244
C0000244,CUST-000244,customer_000244,B2C,EAST,active,1/13/2025,online,0.1896,standard,customer_000244@example.test,33719838638
C0000245,CUST-000245,customer_000245,SME,EAST,active,4/7/2022,partner,0,standard,customer_000245@example.test,33800439735
C0000246,CUST-000246,customer_000246,B2C,CENTER,active,2/1/2023,call_center,0.7079,standard,customer_000246@example.test,33122816064
C0000247,CUST-000247,customer_000247,B2C,CENTER,active,1/12/2022,call_center,0,standard,,33590947985
C0000248,CUST-000248,customer_000248,B2C,CENTER,active,1/12/2023,online,0.4588,standard,customer_000248@example.test,33268861533
C0000249,CUST-000249,customer_000249,B2C,EAST,active,6/20/2025,partner,0.7598,standard,customer_000249@example.test,33015739930
C0000250,CUST-000250,customer_000250,B2C,NORTH,active,1/11/2025,call_center,0.3413,standard,,33858877043
C0000251,CUST-000251,customer_000251,B2C,NORTH,active,1/6/2025,online,0.2443,standard,customer_000251@example.test,33361386120
C0000252,CUST-000252,customer_000252,B2C,NORTH,active,12/31/2022,call_center,0.2417,standard,customer_000252@example.test,
C0000253,CUST-000253,customer_000253,B2C,CENTER,active,6/20/2025,online,0.3609,standard,customer_000253@example.test,33158144914
C0000254,CUST-000254,customer_000254,B2C,WEST,active,3/5/2022,partner,0.0582,standard,customer_000254@example.test,33326842450
C0000255,CUST-000255,customer_000255,B2C,NORTH,active,3/18/2025,partner,0,standard,customer_000255@example.test,33536822239
C0000256,CUST-000256,customer_000256,B2C,SOUTH,active,3/7/2025,online,0.2267,standard,customer_000256@example.test,33878141413
C0000257,CUST-000257,customer_000257,B2C,EAST,active,10/6/2025,retail_store,0.5974,standard,customer_000257@example.test,33577594929
C0000258,CUST-000258,customer_000258,SME,WEST,active,10/4/2023,retail_store,0.5298,standard,customer_000258@example.test,33645257775
C0000259,CUST-000259,customer_000259,B2C,NORTH,active,5/27/2025,online,0.5873,standard,customer_000259@example.test,33834110809
C0000260,CUST-000260,customer_000260,B2C,SOUTH,churned,1/18/2025,partner,0,standard,customer_000260@example.test,33256394278
C0000261,CUST-000261,customer_000261,B2C,CENTER,active,5/5/2023,retail_store,0.3555,standard,customer_000261@example.test,33992750373
C0000262,CUST-000262,customer_000262,B2C,NORTH,active,11/26/2024,call_center,0.2291,standard,customer_000262@example.test,33700518449
C0000263,CUST-000263,customer_000263,B2C,METRO,active,4/18/2025,online,0.1374,standard,customer_000263@example.test,33865577908
C0000264,CUST-000264,customer_000264,B2C,SOUTH,active,8/10/2025,call_center,0.3277,standard,customer_000264@example.test,33225913651
C0000265,CUST-000265,customer_000265,B2C,SOUTH,active,8/18/2025,partner,0.4147,standard,customer_000265@example.test,33228092024
C0000266,CUST-000266,customer_000266,B2C,WEST,active,2/28/2025,online,0.3592,standard,customer_000266@example.test,33413797723
C0000267,CUST-000267,customer_000267,B2C,CENTER,active,1/8/2023,call_center,0.5154,standard,customer_000267@example.test,33991366210
C0000268,CUST-000268,customer_000268,SME,CENTER,active,11/3/2022,online,0.6409,high,customer_000268@example.test,33908811729
C0000269,CUST-000269,customer_000269,B2C,METRO,active,12/5/2024,partner,0.305,standard,customer_000269@example.test,33376599162
C0000270,CUST-000270,customer_000270,B2C,NORTH,active,1/18/2025,partner,0.3977,standard,customer_000270@example.test,33009818063
C0000271,CUST-000271,customer_000271,B2C,EAST,active,5/22/2024,call_center,0.3307,standard,customer_000271@example.test,33946368872
C0000272,CUST-000272,customer_000272,B2C,EAST,churned,3/26/2024,retail_store,0.622,standard,customer_000272@example.test,33137213865
C0000273,CUST-000273,customer_000273,B2C,METRO,active,11/26/2022,partner,0.3721,standard,customer_000273@example.test,33279611435
C0000274,CUST-000274,customer_000274,B2C,WEST,churned,6/11/2025,call_center,0.345,standard,customer_000274@example.test,33902770384
C0000275,CUST-000275,customer_000275,SME,CENTER,active,4/20/2023,retail_store,0.2545,standard,customer_000275@example.test,
C0000276,CUST-000276,customer_000276,B2C,NORTH,active,2/19/2025,call_center,0.1655,standard,customer_000276@example.test,33439376904
C0000277,CUST-000277,customer_000277,B2C,CENTER,active,8/26/2023,call_center,0.7247,standard,customer_000277@example.test,33894769735
C0000278,CUST-000278,customer_000278,B2C,WEST,suspended,9/14/2024,online,0.2204,standard,customer_000278@example.test,33633565880
C0000279,CUST-000279,customer_000279,B2C,EAST,active,10/11/2025,call_center,0.8023,standard,customer_000279@example.test,33539423733
C0000280,CUST-000280,customer_000280,SME,SOUTH,active,5/27/2023,call_center,0.5841,high,customer_000280@example.test,33179080759
C0000281,CUST-000281,customer_000281,SME,CENTER,active,10/2/2024,retail_store,0.8373,high,customer_000281@example.test,33920867808
C0000282,CUST-000282,customer_000282,SME,SOUTH,active,9/4/2022,partner,0.3021,high,,33369155942
C0000283,CUST-000283,customer_000283,B2C,WEST,churned,1/20/2024,retail_store,0.1987,standard,customer_000283@example.test,33556472929
C0000284,CUST-000284,customer_000284,SME,METRO,active,4/28/2023,partner,0.3512,standard,customer_000284@example.test,33270267288
C0000285,CUST-000285,customer_000285,SME,EAST,active,3/8/2025,online,0.0794,high,customer_000285@example.test,33717545588
C0000286,CUST-000286,customer_000286,B2C,NORTH,active,12/21/2023,retail_store,0.5508,standard,customer_000286@example.test,33824558771
C0000287,CUST-000287,customer_000287,B2C,METRO,suspended,8/4/2025,call_center,0.083,standard,customer_000287@example.test,33112535544
C0000288,CUST-000288,customer_000288,B2C,WEST,active,1/14/2024,partner,0.4929,standard,customer_000288@example.test,33202341326
C0000289,CUST-000289,customer_000289,B2C,WEST,active,2/23/2022,partner,0,standard,customer_000289@example.test,33921643347
C0000290,CUST-000290,customer_000290,B2C,SOUTH,active,9/20/2025,call_center,0.2402,standard,customer_000290@example.test,33577848728
C0000291,CUST-000291,customer_000291,B2C,METRO,active,3/1/2025,partner,0.0391,standard,customer_000291@example.test,33578317456
C0000292,CUST-000292,customer_000292,B2C,NORTH,active,10/7/2022,call_center,0.3038,standard,customer_000292@example.test,33807740649
C0000293,CUST-000293,customer_000293,B2C,EAST,active,2/22/2025,partner,0.2463,standard,customer_000293@example.test,33663416389
C0000294,CUST-000294,customer_000294,B2C,EAST,active,12/25/2024,call_center,0.4307,standard,customer_000294@example.test,33122417974
C0000295,CUST-000295,customer_000295,B2C,EAST,active,4/12/2022,online,0.39,standard,customer_000295@example.test,33703120735
C0000296,CUST-000296,customer_000296,SME,WEST,churned,11/28/2025,online,0.444,high,customer_000296@example.test,33204618723
C0000297,CUST-000297,customer_000297,B2C,WEST,active,9/7/2022,retail_store,0,standard,customer_000297@example.test,33037183764
C0000298,CUST-000298,customer_000298,B2C,METRO,active,1/30/2025,online,0.7457,standard,customer_000298@example.test,
C0000299,CUST-000299,customer_000299,SME,CENTER,active,5/13/2023,online,0.6347,standard,customer_000299@example.test,33251327195
C0000300,CUST-000300,customer_000300,ENTERPRISE,METRO,active,12/30/2023,retail_store,0.2935,standard,customer_000300@example.test,33273585730
C0000301,CUST-000301,customer_000301,B2C,SOUTH,active,3/22/2022,partner,0.2742,standard,customer_000301@example.test,33739285574
C0000302,CUST-000302,customer_000302,B2C,CENTER,active,12/23/2024,retail_store,0.0789,standard,customer_000302@example.test,33485708620
C0000303,CUST-000303,customer_000303,B2C,CENTER,active,5/10/2022,partner,0.4731,standard,customer_000303@example.test,33294565118
C0000304,CUST-000304,customer_000304,B2C,SOUTH,active,3/6/2022,retail_store,0.6601,standard,customer_000304@example.test,33310967899
C0000305,CUST-000305,customer_000305,B2C,CENTER,active,1/27/2022,retail_store,0.068,standard,customer_000305@example.test,33705865094
C0000306,CUST-000306,customer_000306,B2C,EAST,active,3/19/2023,online,0,standard,customer_000306@example.test,33386338392
C0000307,CUST-000307,customer_000307,B2C,METRO,active,7/31/2025,call_center,0.1935,standard,customer_000307@example.test,33122868528
C0000308,CUST-000308,customer_000308,B2C,EAST,churned,2/1/2024,partner,0.0452,standard,customer_000308@example.test,33659398368
C0000309,CUST-000309,customer_000309,B2C,WEST,active,3/24/2024,online,0.2569,standard,customer_000309@example.test,33824043350
C0000310,CUST-000310,customer_000310,ENTERPRISE,EAST,suspended,7/13/2022,online,0,standard,customer_000310@example.test,33459334419
C0000311,CUST-000311,customer_000311,SME,METRO,active,10/27/2023,partner,0.5415,standard,customer_000311@example.test,33194096105
C0000312,CUST-000312,customer_000312,SME,WEST,suspended,4/10/2023,online,0.7139,standard,customer_000312@example.test,33048058925
C0000313,CUST-000313,customer_000313,B2C,NORTH,active,3/15/2024,partner,0.3551,standard,customer_000313@example.test,33646225179
C0000314,CUST-000314,customer_000314,B2C,EAST,active,10/24/2024,partner,0.0621,standard,customer_000314@example.test,33227837693
C0000315,CUST-000315,customer_000315,ENTERPRISE,CENTER,active,5/27/2022,call_center,0.3826,standard,customer_000315@example.test,33665535590
C0000316,CUST-000316,customer_000316,B2C,EAST,active,6/24/2024,retail_store,0.1583,standard,customer_000316@example.test,33335211039
C0000317,CUST-000317,customer_000317,SME,EAST,active,11/21/2025,online,0.2657,high,customer_000317@example.test,33338848792
C0000318,CUST-000318,customer_000318,B2C,WEST,active,9/20/2025,online,0.5836,standard,customer_000318@example.test,33043940701
C0000319,CUST-000319,customer_000319,B2C,METRO,active,8/9/2022,online,0.2297,standard,customer_000319@example.test,33681579812
C0000320,CUST-000320,customer_000320,ENTERPRISE,CENTER,suspended,3/23/2022,retail_store,0.7899,standard,customer_000320@example.test,33762055543
C0000321,CUST-000321,customer_000321,ENTERPRISE,EAST,active,7/5/2025,call_center,0.6846,standard,,33843256216
C0000322,CUST-000322,customer_000322,B2C,METRO,active,5/4/2024,retail_store,0.0305,standard,customer_000322@example.test,33649578232
C0000323,CUST-000323,customer_000323,B2C,SOUTH,active,9/25/2023,retail_store,0,standard,customer_000323@example.test,33925188125
C0000324,CUST-000324,customer_000324,B2C,NORTH,active,4/27/2024,partner,0.5549,standard,customer_000324@example.test,33423122099
C0000325,CUST-000325,customer_000325,B2C,SOUTH,active,4/18/2023,online,0.1371,standard,customer_000325@example.test,33897526772
C0000326,CUST-000326,customer_000326,B2C,WEST,active,1/31/2022,call_center,0.6098,standard,customer_000326@example.test,33333127975
C0000327,CUST-000327,customer_000327,SME,WEST,active,3/27/2022,partner,0.309,standard,customer_000327@example.test,33880817703
C0000328,CUST-000328,customer_000328,B2C,METRO,active,3/4/2024,online,0.1336,standard,customer_000328@example.test,33764472649
C0000329,CUST-000329,customer_000329,B2C,SOUTH,active,8/16/2025,partner,0.5685,standard,customer_000329@example.test,33982665702
C0000330,CUST-000330,customer_000330,SME,SOUTH,suspended,5/28/2023,call_center,0.4895,standard,customer_000330@example.test,33211175186
C0000331,CUST-000331,customer_000331,ENTERPRISE,CENTER,churned,2/1/2025,partner,0.4796,high,customer_000331@example.test,33222206447
C0000332,CUST-000332,customer_000332,B2C,SOUTH,suspended,6/29/2025,call_center,0.3867,standard,,33778097339
C0000333,CUST-000333,customer_000333,B2C,WEST,active,5/14/2025,online,0.3592,standard,customer_000333@example.test,33830220502
C0000334,CUST-000334,customer_000334,B2C,CENTER,active,6/29/2022,online,0.6268,standard,customer_000334@example.test,33224999827
C0000335,CUST-000335,customer_000335,B2C,NORTH,active,9/5/2023,call_center,0.2044,standard,customer_000335@example.test,33681472145
C0000336,CUST-000336,customer_000336,B2C,METRO,active,4/30/2022,online,0.5078,standard,customer_000336@example.test,33817946954
C0000337,CUST-000337,customer_000337,ENTERPRISE,EAST,churned,11/30/2024,partner,0.2116,standard,customer_000337@example.test,33301071396
C0000338,CUST-000338,customer_000338,B2C,CENTER,active,3/11/2023,online,0.3565,standard,customer_000338@example.test,33441448850
C0000339,CUST-000339,customer_000339,B2C,WEST,active,6/15/2025,online,0.4212,standard,customer_000339@example.test,33770272785
C0000340,CUST-000340,customer_000340,SME,METRO,active,12/3/2024,call_center,0.2243,standard,customer_000340@example.test,33880395512
C0000341,CUST-000341,customer_000341,B2C,WEST,active,12/6/2022,partner,0.392,standard,customer_000341@example.test,33450461735
C0000342,CUST-000342,customer_000342,ENTERPRISE,SOUTH,active,12/25/2022,online,0.4513,high,,33317807823
C0000343,CUST-000343,customer_000343,B2C,CENTER,active,11/2/2023,retail_store,0.3622,standard,customer_000343@example.test,33823076810
C0000344,CUST-000344,customer_000344,B2C,CENTER,active,11/14/2023,partner,0.2507,standard,customer_000344@example.test,33184094353
C0000345,CUST-000345,customer_000345,B2C,EAST,active,10/6/2025,online,0.3317,standard,customer_000345@example.test,33988138585
C0000346,CUST-000346,customer_000346,ENTERPRISE,EAST,active,12/17/2022,online,0.4775,high,customer_000346@example.test,33870207016
C0000347,CUST-000347,customer_000347,B2C,SOUTH,active,4/28/2025,partner,0.2082,standard,customer_000347@example.test,33817921717
